date,tactic,state,campaign,impressions,clicks,spend,attributed_revenue
2024-01-30,App Install,PA,Google_App Install_PA,37515,495,160.35,360.45
2024-01-30,App Install,NC,Google_App Install_NC,68517,720,1113.15,4735.71
2024-01-31,Search,CA,Google_Search_CA,60745,528,846.4,3943.33
2024-01-31,Search,NY,Google_Search_NY,57985,669,2008.0,4457.39
2024-01-31,Search,PA,Google_Search_PA,61290,529,1475.08,7488.32
2024-01-31,Search,OH,Google_Search_OH,49014,600,545.47,1845.13
2024-01-31,Search,NC,Google_Search_NC,12972,165,2447.61,5145.36
2024-01-31,Display,TX,Google_Display_TX,39465,139,306.87,1736.38
2024-01-31,Display,PA,Google_Display_PA,21875,625,1021.46,5013.88
2024-01-31,Video,NY,Google_Video_NY,55556,196,2497.34,11867.95
2024-01-31,Video,IL,Google_Video_IL,51411,97,1072.15,2858.83
2024-01-31,Video,NC,Google_Video_NC,28838,761,410.21,1823.86
2024-01-31,Shopping,CA,Google_Shopping_CA,37731,607,1649.85,8792.84
2024-01-31,Shopping,TX,Google_Shopping_TX,12971,201,2566.46,4939.48
2024-01-31,Shopping,PA,Google_Shopping_PA,40806,543,2021.96,11071.19
2024-01-31,Discovery,TX,Google_Discovery_TX,3105,126,2314.37,4614.41
2024-01-31,Discovery,FL,Google_Discovery_FL,74911,570,269.61,779.69
2024-01-31,Discovery,IL,Google_Discovery_IL,19506,709,102.78,521.71
2024-01-31,Discovery,PA,Google_Discovery_PA,67860,529,1382.51,5336.31
2024-01-31,Discovery,OH,Google_Discovery_OH,43114,553,1049.15,5052.03
2024-01-31,Discovery,GA,Google_Discovery_GA,54655,308,2842.62,9371.64
2024-01-31,Discovery,NC,Google_Discovery_NC,17565,630,1362.5,2836.53
2024-01-31,Discovery,MI,Google_Discovery_MI,25631,134,1870.49,8822.87
2024-01-31,App Install,NY,Google_App Install_NY,11843,217,630.76,1813.68
2024-01-31,App Install,TX,Google_App Install_TX,39266,187,1874.03,7296.61
2024-01-31,App Install,IL,Google_App Install_IL,65648,543,2759.41,11196.52
2024-01-31,App Install,GA,Google_App Install_GA,60525,177,2493.61,8299.06
2024-02-01,Search,CA,Google_Search_CA,71054,118,1989.89,7584.67
2024-02-01,Search,NY,Google_Search_NY,74030,40,265.34,1442.99
2024-02-01,Search,FL,Google_Search_FL,24032,743,106.18,161.84
2024-02-01,Search,GA,Google_Search_GA,53908,213,2631.61,3992.99
2024-02-01,Search,MI,Google_Search_MI,25522,296,808.39,3138.62
2024-02-01,Display,CA,Google_Display_CA,2250,383,1704.14,3797.29
2024-02-01,Display,FL,Google_Display_FL,75997,646,281.1,992.27
2024-02-01,Video,CA,Google_Video_CA,74851,231,2657.84,9986.06
2024-02-01,Video,IL,Google_Video_IL,65393,437,2710.37,5081.56
2024-02-01,Video,PA,Google_Video_PA,16948,666,2894.08,16232.1
2024-02-01,Video,NC,Google_Video_NC,61621,127,818.71,3262.31
2024-02-01,Shopping,CA,Google_Shopping_CA,11749,214,549.65,2075.64
2024-02-01,Shopping,NY,Google_Shopping_NY,31571,754,1865.44,3630.48
2024-02-01,Shopping,PA,Google_Shopping_PA,26488,492,2237.8,10690.99
2024-02-01,Shopping,OH,Google_Shopping_OH,64504,353,2153.92,10638.5
2024-02-01,Shopping,NC,Google_Shopping_NC,65213,524,1218.36,5394.78
2024-02-01,Discovery,NY,Google_Discovery_NY,78284,191,118.19,655.37
2024-02-01,Discovery,FL,Google_Discovery_FL,36917,273,2333.94,10024.89
2024-02-01,Discovery,MI,Google_Discovery_MI,79780,449,1780.71,6944.03
2024-02-01,App Install,CA,Google_App Install_CA,41178,378,2016.15,4640.93
2024-02-01,App Install,IL,Google_App Install_IL,53221,405,1169.05,6768.87
2024-02-01,App Install,PA,Google_App Install_PA,52393,194,1873.74,5794.66
2024-02-01,App Install,GA,Google_App Install_GA,60748,229,993.34,3757.34
2024-02-02,Search,CA,Google_Search_CA,31296,636,891.2,3081.96
2024-02-02,Search,MI,Google_Search_MI,56002,453,1811.77,10846.29
2024-02-02,Display,CA,Google_Display_CA,59392,607,1894.33,6971.04
2024-02-02,Display,IL,Google_Display_IL,67277,281,1721.53,7893.46
2024-02-02,Display,OH,Google_Display_OH,38149,97,2865.46,6793.83
2024-02-02,Display,MI,Google_Display_MI,55864,493,803.34,4237.66
2024-02-02,Video,TX,Google_Video_TX,78221,569,2444.44,4841.65
2024-02-02,Video,FL,Google_Video_FL,78582,566,181.07,507.91
2024-02-02,Video,IL,Google_Video_IL,23845,698,1956.03,10030.35
2024-02-02,Video,OH,Google_Video_OH,24400,141,2523.51,14988.74
2024-02-02,Video,GA,Google_Video_GA,20289,489,213.35,704.25
2024-02-02,Shopping,CA,Google_Shopping_CA,73350,203,884.62,4645.19
2024-02-02,Shopping,NY,Google_Shopping_NY,15680,246,101.58,553.37
2024-02-02,Shopping,FL,Google_Shopping_FL,7393,357,1499.16,6746.81
2024-02-02,Shopping,PA,Google_Shopping_PA,79988,774,1473.81,7737.98
2024-02-02,Shopping,GA,Google_Shopping_GA,47564,445,2954.32,7576.44
2024-02-02,Shopping,NC,Google_Shopping_NC,60599,399,2754.08,4716.62
2024-02-02,Shopping,MI,Google_Shopping_MI,47208,757,1232.09,5611.84
2024-02-02,Discovery,CA,Google_Discovery_CA,48647,680,689.59,3861.84
2024-02-02,Discovery,TX,Google_Discovery_TX,14725,591,857.07,3466.0
2024-02-02,Discovery,GA,Google_Discovery_GA,60828,603,250.18,1232.2
2024-02-02,App Install,TX,Google_App Install_TX,6576,51,427.7,2085.25
2024-02-02,App Install,PA,Google_App Install_PA,32267,297,2764.91,7917.52
2024-02-02,App Install,GA,Google_App Install_GA,7670,422,1503.45,6756.04
2024-02-03,Search,TX,Google_Search_TX,41437,59,1195.71,6030.29
2024-02-03,Search,FL,Google_Search_FL,44415,372,1872.72,6484.93
2024-02-03,Search,PA,Google_Search_PA,57767,202,634.29,3392.16
2024-02-03,Search,OH,Google_Search_OH,3037,359,784.14,4464.46
2024-02-03,Search,NC,Google_Search_NC,5853,284,1546.82,5664.15
2024-02-03,Search,MI,Google_Search_MI,72934,315,2085.73,6185.36
2024-02-03,Display,TX,Google_Display_TX,14633,257,1649.69,4794.72
2024-02-03,Display,IL,Google_Display_IL,19980,314,1065.75,3266.14
2024-02-03,Display,PA,Google_Display_PA,9386,23,2248.96,7364.77
2024-02-03,Display,MI,Google_Display_MI,63905,262,2777.09,12164.83
2024-02-03,Video,TX,Google_Video_TX,37481,568,1963.36,9407.99
2024-02-03,Video,OH,Google_Video_OH,44562,195,624.74,2816.74
2024-02-03,Video,GA,Google_Video_GA,47387,163,2167.13,6299.46
2024-02-03,Shopping,CA,Google_Shopping_CA,50266,649,343.7,618.49
2024-02-03,Shopping,NY,Google_Shopping_NY,8845,561,2569.87,4400.23
2024-02-03,Shopping,TX,Google_Shopping_TX,14156,284,1399.89,4035.39
2024-02-03,Shopping,OH,Google_Shopping_OH,20500,324,1371.25,5320.65
2024-02-03,Shopping,MI,Google_Shopping_MI,62456,141,1133.58,3232.13
2024-02-03,Discovery,TX,Google_Discovery_TX,39930,637,689.21,2067.73
2024-02-03,Discovery,PA,Google_Discovery_PA,18359,562,731.54,1371.02
2024-02-03,Discovery,NC,Google_Discovery_NC,70310,635,2943.17,10071.69
2024-02-03,Discovery,MI,Google_Discovery_MI,64185,538,1651.35,3778.07
2024-02-03,App Install,NY,Google_App Install_NY,24818,511,1675.58,3993.5
2024-02-03,App Install,TX,Google_App Install_TX,74725,465,633.47,2900.79
2024-02-03,App Install,FL,Google_App Install_FL,18020,475,2105.38,7029.16
2024-02-03,App Install,PA,Google_App Install_PA,44917,766,756.64,3900.27
2024-02-03,App Install,GA,Google_App Install_GA,69093,598,2604.08,8080.68
2024-02-03,App Install,MI,Google_App Install_MI,38597,410,1540.04,7405.25
2024-02-04,Search,NY,Google_Search_NY,23310,626,2446.31,10151.76
2024-02-04,Search,TX,Google_Search_TX,42683,249,708.71,2326.16
2024-02-04,Search,MI,Google_Search_MI,79010,608,1798.93,2933.1
2024-02-04,Display,CA,Google_Display_CA,8320,565,1827.17,5538.68
2024-02-04,Display,NY,Google_Display_NY,4223,564,2727.17,14309.39
2024-02-04,Display,FL,Google_Display_FL,14478,741,346.45,1446.46
2024-02-04,Display,PA,Google_Display_PA,39681,194,1986.6,6465.15
2024-02-04,Video,IL,Google_Video_IL,24373,594,2741.43,8688.17
2024-02-04,Shopping,CA,Google_Shopping_CA,69936,779,422.37,1759.38
2024-02-04,Shopping,NY,Google_Shopping_NY,11366,471,2261.06,8100.07
2024-02-04,Shopping,OH,Google_Shopping_OH,20043,326,1633.57,3828.9
2024-02-04,Discovery,PA,Google_Discovery_PA,45087,121,2390.73,12136.84
2024-02-04,Discovery,OH,Google_Discovery_OH,67056,798,2634.16,10151.6
2024-02-04,Discovery,GA,Google_Discovery_GA,70599,127,340.7,1624.3
2024-02-04,Discovery,MI,Google_Discovery_MI,67900,369,2280.76,12133.96
2024-02-04,App Install,CA,Google_App Install_CA,12736,611,812.71,4825.31
2024-02-04,App Install,FL,Google_App Install_FL,46113,610,132.93,690.56
2024-02-05,Search,CA,Google_Search_CA,15810,475,1457.23,2494.01
2024-02-05,Search,NY,Google_Search_NY,75436,455,2781.37,11496.54
2024-02-05,Search,TX,Google_Search_TX,50977,111,1921.21,8561.82
2024-02-05,Search,PA,Google_Search_PA,62906,786,134.48,707.7
2024-02-05,Search,OH,Google_Search_OH,18585,709,1244.24,6043.97
2024-02-05,Search,GA,Google_Search_GA,77454,266,2383.07,4430.58
2024-02-05,Search,NC,Google_Search_NC,71813,148,2573.21,15262.78
2024-02-05,Search,MI,Google_Search_MI,43307,377,451.66,2148.0
2024-02-05,Display,CA,Google_Display_CA,9742,726,1640.24,8559.75
2024-02-05,Display,IL,Google_Display_IL,44957,82,2650.03,7544.67
2024-02-05,Display,OH,Google_Display_OH,11132,371,2804.73,14241.97
2024-02-05,Display,NC,Google_Display_NC,54698,163,2753.54,5107.53
2024-02-05,Video,FL,Google_Video_FL,33718,653,275.03,421.34
2024-02-05,Video,IL,Google_Video_IL,44173,789,2540.51,8728.95
2024-02-05,Video,PA,Google_Video_PA,40259,481,2030.41,3830.91
2024-02-05,Video,OH,Google_Video_OH,52572,404,794.29,2933.33
2024-02-05,Video,GA,Google_Video_GA,47444,138,393.66,1104.53
2024-02-05,Video,NC,Google_Video_NC,7582,695,488.67,1850.23
2024-02-05,Video,MI,Google_Video_MI,65721,206,1425.11,7622.46
2024-02-05,Shopping,FL,Google_Shopping_FL,2614,371,2750.93,7778.06
2024-02-05,Shopping,PA,Google_Shopping_PA,35408,282,299.2,1397.71
2024-02-05,Shopping,GA,Google_Shopping_GA,15741,658,2997.61,10726.12
2024-02-05,Discovery,CA,Google_Discovery_CA,72177,670,2765.23,9244.66
2024-02-05,Discovery,NY,Google_Discovery_NY,50929,147,208.67,941.48
2024-02-05,Discovery,FL,Google_Discovery_FL,30048,28,865.77,3194.46
2024-02-05,Discovery,IL,Google_Discovery_IL,19605,541,2629.85,7060.72
2024-02-05,Discovery,PA,Google_Discovery_PA,37466,484,436.57,2138.07
2024-02-05,Discovery,OH,Google_Discovery_OH,43548,236,2787.04,11396.34
2024-02-05,Discovery,NC,Google_Discovery_NC,66919,431,854.37,4188.78
2024-02-05,App Install,FL,Google_App Install_FL,24767,197,1566.4,7731.6
2024-02-05,App Install,IL,Google_App Install_IL,68734,485,2319.26,12570.97
2024-02-05,App Install,OH,Google_App Install_OH,33081,356,1659.15,9154.2
2024-02-05,App Install,GA,Google_App Install_GA,66351,146,1415.19,7779.56
2024-02-05,App Install,NC,Google_App Install_NC,57681,586,2883.58,17108.39
2024-02-06,Search,PA,Google_Search_PA,41985,233,1812.88,8919.41
2024-02-06,Search,NC,Google_Search_NC,63589,473,1990.51,6202.72
2024-02-06,Display,NY,Google_Display_NY,39219,799,1477.2,2308.36
2024-02-06,Display,TX,Google_Display_TX,32480,754,124.44,193.64
2024-02-06,Display,PA,Google_Display_PA,69194,672,2632.71,15432.83
2024-02-06,Display,OH,Google_Display_OH,18740,425,486.4,1308.55
2024-02-06,Display,GA,Google_Display_GA,7179,288,296.68,1576.32
2024-02-06,Display,MI,Google_Display_MI,13140,645,201.07,891.86
2024-02-06,Video,NY,Google_Video_NY,37196,796,910.55,1446.46
2024-02-06,Video,OH,Google_Video_OH,30192,183,885.1,5301.93
2024-02-06,Video,GA,Google_Video_GA,74199,678,318.32,1367.58
2024-02-06,Video,MI,Google_Video_MI,20932,167,2276.89,8989.03
2024-02-06,Shopping,NC,Google_Shopping_NC,25259,402,326.57,1218.78
2024-02-06,Shopping,MI,Google_Shopping_MI,20894,209,939.88,2530.68
2024-02-06,Discovery,TX,Google_Discovery_TX,56947,122,412.86,2158.41
2024-02-06,Discovery,FL,Google_Discovery_FL,27220,332,1209.46,4163.31
2024-02-06,Discovery,PA,Google_Discovery_PA,64244,32,533.0,1757.35
2024-02-06,Discovery,GA,Google_Discovery_GA,21850,55,192.21,578.27
2024-02-06,Discovery,MI,Google_Discovery_MI,56277,758,493.07,2007.09
2024-02-06,App Install,CA,Google_App Install_CA,73264,617,190.41,576.07
2024-02-06,App Install,TX,Google_App Install_TX,9855,118,1535.31,3246.44
2024-02-06,App Install,PA,Google_App Install_PA,62475,241,1884.47,3585.47
2024-02-06,App Install,GA,Google_App Install_GA,61175,195,564.72,1124.47
2024-02-06,App Install,MI,Google_App Install_MI,7407,781,1577.02,8643.15
2024-02-07,Search,TX,Google_Search_TX,5270,279,1017.02,5745.36
2024-02-07,Search,GA,Google_Search_GA,23913,580,2442.45,14263.59
2024-02-07,Search,MI,Google_Search_MI,35663,333,810.15,1411.33
2024-02-07,Display,FL,Google_Display_FL,19268,208,1145.58,2196.99
2024-02-07,Display,IL,Google_Display_IL,20883,370,625.14,3501.53
2024-02-07,Display,PA,Google_Display_PA,12784,165,2867.61,16094.14
2024-02-07,Display,GA,Google_Display_GA,37598,332,2251.53,7896.91
2024-02-07,Video,CA,Google_Video_CA,4962,233,2055.77,6975.22
2024-02-07,Video,TX,Google_Video_TX,31445,153,1463.94,2715.7
2024-02-07,Video,OH,Google_Video_OH,19555,296,2849.25,14879.45
2024-02-07,Video,GA,Google_Video_GA,72785,379,424.65,707.78
2024-02-07,Video,NC,Google_Video_NC,77362,703,420.28,2436.71
2024-02-07,Shopping,NY,Google_Shopping_NY,58343,573,2654.44,15847.43
2024-02-07,Shopping,OH,Google_Shopping_OH,74876,458,2394.37,13378.22
2024-02-07,Shopping,MI,Google_Shopping_MI,51724,80,2732.78,10250.38
2024-02-07,Discovery,CA,Google_Discovery_CA,61793,285,168.54,821.04
2024-02-07,Discovery,PA,Google_Discovery_PA,6263,522,945.57,5019.72
2024-02-07,Discovery,OH,Google_Discovery_OH,59302,327,226.48,751.1
2024-02-07,App Install,TX,Google_App Install_TX,18758,222,2377.73,14048.59
2024-02-07,App Install,FL,Google_App Install_FL,37260,542,1367.43,4814.34
2024-02-07,App Install,OH,Google_App Install_OH,77246,560,1289.63,3526.43
2024-02-07,App Install,GA,Google_App Install_GA,3275,192,291.16,654.9
2024-02-08,Search,NY,Google_Search_NY,3906,387,2717.72,4094.8
2024-02-08,Search,TX,Google_Search_TX,30548,22,276.78,437.81
2024-02-08,Search,IL,Google_Search_IL,40232,781,2171.52,7198.32
2024-02-08,Search,PA,Google_Search_PA,16579,646,114.0,435.81
2024-02-08,Search,MI,Google_Search_MI,17612,435,2415.13,3874.21
2024-02-08,Display,TX,Google_Display_TX,21958,260,502.7,1872.64
2024-02-08,Video,NY,Google_Video_NY,73011,770,1076.83,4248.07
2024-02-08,Video,FL,Google_Video_FL,73776,455,1492.08,3970.52
2024-02-08,Video,IL,Google_Video_IL,8640,43,2771.94,14335.68
2024-02-08,Video,NC,Google_Video_NC,17563,119,2196.74,5710.27
2024-02-08,Shopping,TX,Google_Shopping_TX,14119,698,1851.97,8159.67
2024-02-08,Shopping,IL,Google_Shopping_IL,20549,797,1762.66,9028.08
2024-02-08,Shopping,PA,Google_Shopping_PA,4381,213,1944.17,9958.33
2024-02-08,Shopping,GA,Google_Shopping_GA,28667,351,2311.65,6356.59
2024-02-08,Discovery,CA,Google_Discovery_CA,77334,641,1831.97,5084.13
2024-02-08,Discovery,TX,Google_Discovery_TX,55008,462,1380.69,6520.32
2024-02-08,Discovery,FL,Google_Discovery_FL,74159,161,874.29,3844.98
2024-02-08,Discovery,IL,Google_Discovery_IL,20255,743,2332.97,13055.61
2024-02-08,Discovery,OH,Google_Discovery_OH,20058,688,745.23,2615.99
2024-02-08,Discovery,NC,Google_Discovery_NC,2147,172,2886.82,9410.66
2024-02-08,Discovery,MI,Google_Discovery_MI,47436,532,2673.0,9986.24
2024-02-08,App Install,IL,Google_App Install_IL,27251,441,1003.56,5800.24
2024-02-08,App Install,PA,Google_App Install_PA,61563,37,124.42,235.45
2024-02-08,App Install,MI,Google_App Install_MI,45517,129,1691.96,7765.74
2024-02-09,Search,IL,Google_Search_IL,4346,313,2030.12,11196.4
2024-02-09,Search,PA,Google_Search_PA,6155,82,1447.48,3297.39
2024-02-09,Search,OH,Google_Search_OH,57898,438,168.24,316.91
2024-02-09,Display,CA,Google_Display_CA,25039,225,2952.47,6118.06
2024-02-09,Display,IL,Google_Display_IL,18396,50,1999.11,5378.02
2024-02-09,Display,OH,Google_Display_OH,67242,773,1345.21,6566.56
2024-02-09,Display,GA,Google_Display_GA,35888,339,1207.32,2060.92
2024-02-09,Video,FL,Google_Video_FL,41301,412,2493.13,4021.89
2024-02-09,Video,PA,Google_Video_PA,2897,394,1547.74,7500.11
2024-02-09,Video,GA,Google_Video_GA,42517,523,2551.5,6806.45
2024-02-09,Video,NC,Google_Video_NC,57293,105,1524.39,5097.93
2024-02-09,Video,MI,Google_Video_MI,43661,795,394.51,1797.9
2024-02-09,Shopping,TX,Google_Shopping_TX,61383,23,1577.23,8379.59
2024-02-09,Shopping,IL,Google_Shopping_IL,48017,735,2371.2,13722.52
2024-02-09,Shopping,OH,Google_Shopping_OH,12038,656,2650.03,14515.37
2024-02-09,Discovery,TX,Google_Discovery_TX,63221,102,2020.94,8289.5
2024-02-09,Discovery,IL,Google_Discovery_IL,6784,442,2927.4,5825.06
2024-02-09,Discovery,NC,Google_Discovery_NC,21080,148,782.35,4215.64
2024-02-09,App Install,CA,Google_App Install_CA,42270,763,1315.9,6349.41
2024-02-09,App Install,NY,Google_App Install_NY,21970,133,537.37,1619.22
2024-02-09,App Install,OH,Google_App Install_OH,35656,608,2378.4,3751.6
2024-02-09,App Install,GA,Google_App Install_GA,38229,309,1964.17,3723.55
2024-02-09,App Install,NC,Google_App Install_NC,66626,220,1685.44,3137.25
2024-02-09,App Install,MI,Google_App Install_MI,34647,22,2585.81,8871.01
2024-02-10,Search,CA,Google_Search_CA,46218,713,1801.6,5033.23
2024-02-10,Search,FL,Google_Search_FL,10489,560,1598.77,6619.05
2024-02-10,Search,PA,Google_Search_PA,55104,434,853.04,4251.22
2024-02-10,Search,OH,Google_Search_OH,14889,123,2979.59,6906.26
2024-02-10,Search,GA,Google_Search_GA,50636,338,668.61,3258.74
2024-02-10,Search,NC,Google_Search_NC,26443,273,2603.25,5292.64
2024-02-10,Display,CA,Google_Display_CA,71191,454,112.15,645.66
2024-02-10,Display,TX,Google_Display_TX,68222,414,253.33,446.63
2024-02-10,Display,FL,Google_Display_FL,28429,127,1824.56,7258.84
2024-02-10,Display,GA,Google_Display_GA,38178,53,2821.24,6896.11
2024-02-10,Video,CA,Google_Video_CA,16016,788,2100.59,10217.11
2024-02-10,Video,OH,Google_Video_OH,52849,179,2305.62,13210.25
2024-02-10,Shopping,CA,Google_Shopping_CA,68496,284,385.71,1703.34
2024-02-10,Shopping,IL,Google_Shopping_IL,49796,29,1923.19,3551.53
2024-02-10,Shopping,OH,Google_Shopping_OH,46262,562,580.38,1182.36
2024-02-10,Shopping,NC,Google_Shopping_NC,71269,712,2614.96,9142.91
2024-02-10,Discovery,FL,Google_Discovery_FL,31713,499,424.66,1431.0
2024-02-10,App Install,CA,Google_App Install_CA,28581,713,1827.59,8976.69
2024-02-10,App Install,TX,Google_App Install_TX,65061,522,2347.19,9176.66
2024-02-10,App Install,PA,Google_App Install_PA,56948,593,2603.54,14445.81
2024-02-10,App Install,OH,Google_App Install_OH,39590,580,143.28,680.95
2024-02-11,Search,NY,Google_Search_NY,24245,686,844.99,4568.5
2024-02-11,Search,TX,Google_Search_TX,19688,238,2641.38,15420.5
2024-02-11,Search,FL,Google_Search_FL,17930,420,1796.73,9077.16
2024-02-11,Search,IL,Google_Search_IL,52125,584,1121.99,3984.78
2024-02-11,Search,PA,Google_Search_PA,63886,40,1227.91,4286.84
2024-02-11,Search,GA,Google_Search_GA,17518,271,1776.39,10518.77
2024-02-11,Display,TX,Google_Display_TX,9198,773,434.78,1447.62
2024-02-11,Display,FL,Google_Display_FL,21030,417,310.83,1138.11
2024-02-11,Display,IL,Google_Display_IL,27903,392,234.62,1345.45
2024-02-11,Display,GA,Google_Display_GA,22518,308,2560.75,11939.94
2024-02-11,Video,TX,Google_Video_TX,40382,535,291.28,467.83
2024-02-11,Video,FL,Google_Video_FL,16042,776,1332.75,6853.22
2024-02-11,Video,IL,Google_Video_IL,4027,343,2588.64,4428.72
2024-02-11,Video,PA,Google_Video_PA,11341,406,1481.19,4652.82
2024-02-11,Video,NC,Google_Video_NC,40115,433,2167.45,5641.46
2024-02-11,Shopping,TX,Google_Shopping_TX,74083,112,371.07,1100.72
2024-02-11,Shopping,PA,Google_Shopping_PA,67361,450,852.77,5092.17
2024-02-11,Discovery,NY,Google_Discovery_NY,34346,585,1077.18,5224.42
2024-02-11,Discovery,FL,Google_Discovery_FL,73566,98,2726.92,15227.73
2024-02-11,Discovery,IL,Google_Discovery_IL,14908,157,779.21,2473.62
2024-02-11,Discovery,GA,Google_Discovery_GA,36025,178,1191.5,6821.35
2024-02-11,Discovery,NC,Google_Discovery_NC,62536,184,758.54,2446.36
2024-02-11,Discovery,MI,Google_Discovery_MI,40367,465,2299.3,12166.94
2024-02-11,App Install,CA,Google_App Install_CA,38724,452,2342.18,8451.83
2024-02-11,App Install,NY,Google_App Install_NY,10474,472,395.06,1411.6
2024-02-11,App Install,TX,Google_App Install_TX,67541,494,455.26,1470.14
2024-02-11,App Install,FL,Google_App Install_FL,65004,564,2985.23,14588.46
2024-02-11,App Install,OH,Google_App Install_OH,65789,345,990.0,2501.94
2024-02-11,App Install,GA,Google_App Install_GA,26341,472,959.87,1754.67
2024-02-11,App Install,NC,Google_App Install_NC,44508,742,1431.15,3312.84
2024-02-11,App Install,MI,Google_App Install_MI,75744,196,1063.76,5284.33
2024-02-12,Search,CA,Google_Search_CA,71216,432,2945.67,16262.34
2024-02-12,Search,NY,Google_Search_NY,69658,327,2991.39,10527.09
2024-02-12,Search,FL,Google_Search_FL,60368,688,2687.87,12295.29
2024-02-12,Search,IL,Google_Search_IL,10860,743,698.93,2112.27
2024-02-12,Search,MI,Google_Search_MI,18433,243,2690.04,9255.26
2024-02-12,Display,TX,Google_Display_TX,5959,289,1599.34,9136.32
2024-02-12,Display,PA,Google_Display_PA,9541,730,1070.37,3390.19
2024-02-12,Display,OH,Google_Display_OH,2789,375,2385.8,10957.66
2024-02-12,Display,MI,Google_Display_MI,28216,611,1312.55,2463.83
2024-02-12,Video,PA,Google_Video_PA,44161,441,1405.67,6768.81
2024-02-12,Video,MI,Google_Video_MI,35382,182,1365.37,2521.0
2024-02-12,Shopping,NY,Google_Shopping_NY,71070,285,526.77,1219.04
2024-02-12,Shopping,TX,Google_Shopping_TX,54748,787,2528.15,8973.64
2024-02-12,Shopping,FL,Google_Shopping_FL,9816,743,610.58,3508.8
2024-02-12,Shopping,IL,Google_Shopping_IL,15538,128,2308.57,12146.84
2024-02-12,Discovery,CA,Google_Discovery_CA,23545,78,2360.37,5214.68
2024-02-12,Discovery,TX,Google_Discovery_TX,39873,294,2527.73,8388.71
2024-02-12,Discovery,IL,Google_Discovery_IL,25032,126,2523.08,14631.59
2024-02-12,Discovery,PA,Google_Discovery_PA,78613,203,642.82,3563.3
2024-02-12,App Install,CA,Google_App Install_CA,36883,208,2067.96,5601.84
2024-02-12,App Install,TX,Google_App Install_TX,73613,45,2618.22,9236.02
2024-02-12,App Install,GA,Google_App Install_GA,27430,476,2672.57,4481.96
2024-02-12,App Install,NC,Google_App Install_NC,3412,53,944.5,2259.5
2024-02-12,App Install,MI,Google_App Install_MI,62140,207,836.04,2306.19
2024-02-13,Search,GA,Google_Search_GA,74772,25,1665.8,9679.24
2024-02-13,Search,NC,Google_Search_NC,54127,794,2795.92,7466.49
2024-02-13,Search,MI,Google_Search_MI,47848,650,2212.73,11460.41
2024-02-13,Display,NY,Google_Display_NY,30702,775,1853.66,3841.7
2024-02-13,Display,OH,Google_Display_OH,77050,140,2484.51,6211.14
2024-02-13,Display,NC,Google_Display_NC,75821,459,272.55,1427.34
2024-02-13,Video,IL,Google_Video_IL,41809,384,2933.97,12165.71
2024-02-13,Video,PA,Google_Video_PA,78858,402,167.85,797.69
2024-02-13,Video,NC,Google_Video_NC,2365,448,2269.73,13554.23
2024-02-13,Shopping,NY,Google_Shopping_NY,7845,578,129.67,611.62
2024-02-13,Shopping,TX,Google_Shopping_TX,24512,629,234.73,548.74
2024-02-13,Shopping,FL,Google_Shopping_FL,50680,326,2658.14,6836.43
2024-02-13,Shopping,IL,Google_Shopping_IL,35953,575,1760.02,2914.03
2024-02-13,Shopping,PA,Google_Shopping_PA,22562,376,2875.64,7513.19
2024-02-13,Shopping,OH,Google_Shopping_OH,23990,270,1136.81,1913.61
2024-02-13,Discovery,CA,Google_Discovery_CA,9782,136,1892.76,9051.6
2024-02-13,Discovery,TX,Google_Discovery_TX,6376,251,2580.42,10615.91
2024-02-13,Discovery,PA,Google_Discovery_PA,29282,658,661.56,3301.8
2024-02-13,Discovery,OH,Google_Discovery_OH,23260,321,2564.43,8394.68
2024-02-13,Discovery,GA,Google_Discovery_GA,57935,155,121.0,474.13
2024-02-13,Discovery,NC,Google_Discovery_NC,72564,680,768.43,1589.46
2024-02-13,App Install,CA,Google_App Install_CA,37418,112,568.91,2337.67
2024-02-13,App Install,TX,Google_App Install_TX,53487,340,2732.25,11619.67
2024-02-13,App Install,PA,Google_App Install_PA,33814,528,1264.32,2324.63
2024-02-13,App Install,NC,Google_App Install_NC,10593,35,1213.4,5070.6
2024-02-14,Search,FL,Google_Search_FL,14817,620,484.07,1587.69
2024-02-14,Search,IL,Google_Search_IL,32025,122,1496.69,3808.38
2024-02-14,Search,NC,Google_Search_NC,43746,174,2036.56,7716.8
2024-02-14,Display,CA,Google_Display_CA,15485,165,2133.54,11748.54
2024-02-14,Display,IL,Google_Display_IL,76852,627,559.18,2705.45
2024-02-14,Display,OH,Google_Display_OH,20013,296,277.14,623.01
2024-02-14,Display,GA,Google_Display_GA,48377,727,767.79,2298.29
2024-02-14,Display,NC,Google_Display_NC,14332,297,708.66,3524.55
2024-02-14,Display,MI,Google_Display_MI,15771,326,789.51,4173.3
2024-02-14,Video,IL,Google_Video_IL,63097,639,2924.09,9312.14
2024-02-14,Video,GA,Google_Video_GA,14245,533,1681.24,7879.79
2024-02-14,Video,NC,Google_Video_NC,44118,737,2802.14,14180.14
2024-02-14,Shopping,TX,Google_Shopping_TX,73136,514,1528.65,5260.7
2024-02-14,Shopping,PA,Google_Shopping_PA,29390,260,2296.91,9532.39
2024-02-14,Shopping,NC,Google_Shopping_NC,9492,189,1086.85,5134.12
2024-02-14,Discovery,NY,Google_Discovery_NY,70126,361,1945.97,9798.41
2024-02-14,Discovery,TX,Google_Discovery_TX,71113,563,657.11,3170.32
