date,tactic,state,campaign,impressions,clicks,spend,attributed_revenue
2024-01-21,Video,NY,FB_Video_NY,47121,424,1602.22,8754.65
2024-01-21,Video,PA,FB_Video_PA,8468,144,1357.87,6703.66
2024-01-21,Shopping,CA,FB_Shopping_CA,24067,442,942.83,2861.64
2024-01-21,Shopping,GA,FB_Shopping_GA,8664,103,777.95,2215.71
2024-01-21,Discovery,OH,FB_Discovery_OH,11935,260,613.23,1914.86
2024-01-21,App Install,TX,FB_App Install_TX,26162,297,1035.6,5146.77
2024-01-21,App Install,GA,FB_App Install_GA,3022,417,1534.06,5756.62
2024-01-21,App Install,NC,FB_App Install_NC,36232,157,378.01,1793.24
2024-01-22,Search,TX,FB_Search_TX,8484,147,1561.47,10836.13
2024-01-22,Search,PA,FB_Search_PA,48119,235,1115.39,8854.69
2024-01-22,Search,OH,FB_Search_OH,43839,394,532.69,3861.37
2024-01-22,Search,GA,FB_Search_GA,18223,188,1731.29,4366.14
2024-01-22,Search,MI,FB_Search_MI,16528,117,1630.87,9014.71
2024-01-22,Display,FL,FB_Display_FL,10124,411,452.91,1468.17
2024-01-22,Display,IL,FB_Display_IL,23991,282,598.12,3129.71
2024-01-22,Display,GA,FB_Display_GA,18520,497,1723.13,13635.03
2024-01-22,Display,MI,FB_Display_MI,27974,480,165.61,606.78
2024-01-22,Video,TX,FB_Video_TX,10584,374,678.09,2363.36
2024-01-22,Video,PA,FB_Video_PA,42445,147,1274.24,5416.82
2024-01-22,Video,OH,FB_Video_OH,7101,216,1055.45,3872.81
2024-01-22,Shopping,NY,FB_Shopping_NY,49019,57,1475.32,7008.78
2024-01-22,Shopping,IL,FB_Shopping_IL,36024,213,474.77,2173.42
2024-01-22,Shopping,PA,FB_Shopping_PA,18598,175,1665.27,6705.26
2024-01-22,Discovery,NY,FB_Discovery_NY,7525,330,1578.59,7510.1
2024-01-22,Discovery,TX,FB_Discovery_TX,11353,235,940.21,7475.64
2024-01-22,App Install,CA,FB_App Install_CA,24621,138,210.72,1261.59
2024-01-22,App Install,TX,FB_App Install_TX,41999,166,1465.68,9572.91
2024-01-22,App Install,IL,FB_App Install_IL,7237,10,466.17,1150.34
2024-01-22,App Install,NC,FB_App Install_NC,23516,428,285.16,2042.31
2024-01-23,Search,NY,FB_Search_NY,6854,384,1621.62,4247.35
2024-01-23,Search,FL,FB_Search_FL,26082,406,1636.07,11856.55
2024-01-23,Search,OH,FB_Search_OH,37915,14,1240.12,3701.39
2024-01-23,Search,NC,FB_Search_NC,10920,480,852.83,5218.83
2024-01-23,Display,CA,FB_Display_CA,7584,81,1517.27,8401.79
2024-01-23,Display,IL,FB_Display_IL,19151,340,214.28,1140.08
2024-01-23,Video,PA,FB_Video_PA,4576,411,1800.93,13917.64
2024-01-23,Video,GA,FB_Video_GA,33740,336,1208.16,6245.86
2024-01-23,Shopping,NY,FB_Shopping_NY,38249,225,762.55,4649.79
2024-01-23,Shopping,PA,FB_Shopping_PA,5425,17,561.26,1256.64
2024-01-23,Shopping,OH,FB_Shopping_OH,27081,269,608.65,3819.76
2024-01-23,Discovery,TX,FB_Discovery_TX,6478,168,204.09,1535.9
2024-01-23,Discovery,IL,FB_Discovery_IL,22413,210,1193.55,7852.79
2024-01-23,App Install,CA,FB_App Install_CA,17022,54,1853.02,4995.6
2024-01-23,App Install,TX,FB_App Install_TX,44652,389,1333.2,4071.43
2024-01-23,App Install,FL,FB_App Install_FL,9992,369,72.13,359.12
2024-01-23,App Install,GA,FB_App Install_GA,25370,74,1512.06,10948.49
2024-01-23,App Install,MI,FB_App Install_MI,2923,181,1623.86,5897.67
2024-01-24,Search,CA,FB_Search_CA,47682,305,1273.69,6339.0
2024-01-24,Search,TX,FB_Search_TX,38151,95,766.99,2708.01
2024-01-24,Search,FL,FB_Search_FL,38611,355,1459.42,4918.86
2024-01-24,Search,PA,FB_Search_PA,1805,135,139.66,584.33
2024-01-24,Search,GA,FB_Search_GA,3317,293,1616.08,10155.62
2024-01-24,Search,MI,FB_Search_MI,17270,223,1835.92,7196.08
2024-01-24,Display,TX,FB_Display_TX,45127,471,152.71,509.92
2024-01-24,Display,IL,FB_Display_IL,27275,45,1760.13,12666.26
2024-01-24,Display,GA,FB_Display_GA,30933,14,769.39,2884.89
2024-01-24,Video,CA,FB_Video_CA,25135,312,1945.12,15535.15
2024-01-24,Video,PA,FB_Video_PA,27872,22,504.35,2056.99
2024-01-24,Video,MI,FB_Video_MI,44077,202,1705.56,10852.98
2024-01-24,Shopping,CA,FB_Shopping_CA,35721,131,868.64,6746.83
2024-01-24,Shopping,TX,FB_Shopping_TX,19338,57,135.61,459.54
2024-01-24,Discovery,FL,FB_Discovery_FL,44413,76,511.7,1824.71
2024-01-24,Discovery,MI,FB_Discovery_MI,5894,493,445.29,2974.37
2024-01-24,App Install,NY,FB_App Install_NY,11772,240,958.81,4256.22
2024-01-24,App Install,IL,FB_App Install_IL,21205,247,566.77,1541.31
2024-01-24,App Install,PA,FB_App Install_PA,45961,165,1661.45,10269.89
2024-01-24,App Install,OH,FB_App Install_OH,22482,85,227.87,795.09
2024-01-25,Search,CA,FB_Search_CA,12394,25,1906.59,13589.41
2024-01-25,Search,FL,FB_Search_FL,7678,421,1597.93,4360.3
2024-01-25,Search,IL,FB_Search_IL,15567,76,436.36,1921.5
2024-01-25,Search,GA,FB_Search_GA,39411,142,1838.99,4505.37
2024-01-25,Search,MI,FB_Search_MI,43335,237,1628.13,4154.79
2024-01-25,Display,TX,FB_Display_TX,31211,35,377.58,2055.28
2024-01-25,Display,PA,FB_Display_PA,45775,228,386.97,1272.49
2024-01-25,Display,OH,FB_Display_OH,19340,238,1772.68,3913.89
2024-01-25,Display,NC,FB_Display_NC,20340,265,853.38,4526.47
2024-01-25,Display,MI,FB_Display_MI,19335,206,317.61,1015.32
2024-01-25,Shopping,FL,FB_Shopping_FL,21897,315,477.09,3518.34
2024-01-25,Shopping,PA,FB_Shopping_PA,31912,281,746.99,4111.41
2024-01-25,Shopping,OH,FB_Shopping_OH,11461,61,533.32,1838.31
2024-01-25,Discovery,GA,FB_Discovery_GA,16502,313,670.11,4307.88
2024-01-25,App Install,FL,FB_App Install_FL,13336,438,1976.61,14409.02
2024-01-25,App Install,GA,FB_App Install_GA,16245,318,476.68,2459.03
2024-01-25,App Install,NC,FB_App Install_NC,41247,113,1622.57,6562.57
2024-01-25,App Install,MI,FB_App Install_MI,22206,40,92.73,511.84
2024-01-26,Search,NC,FB_Search_NC,20776,175,316.08,930.87
2024-01-26,Display,FL,FB_Display_FL,37829,365,1784.72,10141.23
2024-01-26,Display,MI,FB_Display_MI,12646,383,53.51,332.38
2024-01-26,Video,IL,FB_Video_IL,21854,481,1627.17,9223.29
2024-01-26,Video,OH,FB_Video_OH,33517,82,695.78,1716.37
2024-01-26,Shopping,PA,FB_Shopping_PA,14741,137,1401.69,5750.99
2024-01-26,Shopping,NC,FB_Shopping_NC,29719,385,868.32,2603.26
2024-01-26,Discovery,GA,FB_Discovery_GA,30575,47,1608.43,3539.31
2024-01-26,Discovery,NC,FB_Discovery_NC,18113,497,254.21,1029.78
2024-01-26,App Install,CA,FB_App Install_CA,5915,290,1886.58,14844.05
2024-01-26,App Install,MI,FB_App Install_MI,22698,115,1950.08,8688.92
2024-01-27,Search,IL,FB_Search_IL,7285,35,816.16,4323.99
2024-01-27,Search,OH,FB_Search_OH,1250,228,220.88,1533.62
2024-01-27,Search,MI,FB_Search_MI,14562,97,1294.47,10177.59
2024-01-27,Display,NY,FB_Display_NY,27048,251,1003.74,5988.55
2024-01-27,Display,TX,FB_Display_TX,36659,208,410.52,3002.1
2024-01-27,Display,PA,FB_Display_PA,31478,144,491.17,1773.81
2024-01-27,Display,OH,FB_Display_OH,46643,351,238.57,1433.53
2024-01-27,Video,CA,FB_Video_CA,4996,440,804.86,4133.34
2024-01-27,Video,PA,FB_Video_PA,20585,50,819.87,5840.45
2024-01-27,Video,OH,FB_Video_OH,38435,471,1057.79,5742.67
2024-01-27,Video,NC,FB_Video_NC,30428,98,1900.67,5707.69
2024-01-27,Video,MI,FB_Video_MI,13630,74,133.22,329.08
2024-01-27,Shopping,NY,FB_Shopping_NY,42105,85,1676.51,5947.12
2024-01-27,Shopping,IL,FB_Shopping_IL,26434,294,824.84,3263.7
2024-01-27,Shopping,PA,FB_Shopping_PA,31025,479,1753.26,11780.68
2024-01-27,Discovery,CA,FB_Discovery_CA,39530,308,1528.84,11677.1
2024-01-27,Discovery,FL,FB_Discovery_FL,19749,454,1094.49,4447.13
2024-01-27,Discovery,NC,FB_Discovery_NC,19049,216,330.51,1868.04
2024-01-27,App Install,CA,FB_App Install_CA,22724,363,513.28,3323.23
2024-01-27,App Install,FL,FB_App Install_FL,20861,169,596.68,2953.38
2024-01-27,App Install,PA,FB_App Install_PA,15939,78,635.94,4109.64
2024-01-28,Search,CA,FB_Search_CA,29948,118,1831.19,8136.04
2024-01-28,Search,IL,FB_Search_IL,11418,43,656.69,3310.22
2024-01-28,Search,PA,FB_Search_PA,35359,460,1158.91,3525.9
2024-01-28,Search,GA,FB_Search_GA,4776,137,114.49,263.71
2024-01-28,Search,MI,FB_Search_MI,25140,431,955.23,4185.47
2024-01-28,Display,TX,FB_Display_TX,33033,314,919.9,7141.31
2024-01-28,Display,GA,FB_Display_GA,46144,56,605.89,2617.06
2024-01-28,Display,NC,FB_Display_NC,38503,409,1931.59,13796.7
2024-01-28,Video,NY,FB_Video_NY,27837,272,89.1,595.36
2024-01-28,Video,FL,FB_Video_FL,9671,341,387.74,2638.65
2024-01-28,Video,IL,FB_Video_IL,40868,422,1888.86,11855.32
2024-01-28,Video,OH,FB_Video_OH,25672,446,729.98,2563.69
2024-01-28,Shopping,NY,FB_Shopping_NY,34522,349,1934.65,13612.7
2024-01-28,Shopping,IL,FB_Shopping_IL,45853,65,989.39,3975.07
2024-01-28,Shopping,PA,FB_Shopping_PA,22308,451,589.93,3502.22
2024-01-28,Shopping,NC,FB_Shopping_NC,34901,401,518.59,1213.83
2024-01-28,Discovery,FL,FB_Discovery_FL,2668,345,1019.88,3848.64
2024-01-28,App Install,NC,FB_App Install_NC,44097,458,1138.58,4284.15
2024-01-29,Search,GA,FB_Search_GA,15636,391,1749.29,7911.76
2024-01-29,Display,TX,FB_Display_TX,4517,453,1287.07,7055.58
2024-01-29,Display,PA,FB_Display_PA,8852,454,1377.36,7133.39
2024-01-29,Display,NC,FB_Display_NC,14126,185,847.92,4592.71
2024-01-29,Video,OH,FB_Video_OH,42582,39,59.19,215.53
2024-01-29,Video,NC,FB_Video_NC,11383,260,1581.16,10559.81
2024-01-29,Video,MI,FB_Video_MI,29423,334,887.35,4058.87
2024-01-29,Shopping,NY,FB_Shopping_NY,35981,112,1474.79,11356.45
2024-01-29,Shopping,PA,FB_Shopping_PA,1270,330,1480.53,4971.01
2024-01-29,Shopping,NC,FB_Shopping_NC,33986,311,646.92,1547.26
2024-01-29,Shopping,MI,FB_Shopping_MI,20059,243,1469.27,8195.92
2024-01-29,Discovery,OH,FB_Discovery_OH,27436,19,495.42,3152.34
2024-01-29,Discovery,GA,FB_Discovery_GA,49108,21,1199.9,3616.39
2024-01-29,App Install,CA,FB_App Install_CA,42964,140,1553.94,8917.75
2024-01-29,App Install,TX,FB_App Install_TX,8085,344,1680.43,3847.2
2024-01-29,App Install,FL,FB_App Install_FL,30118,204,291.01,1023.32
2024-01-29,App Install,PA,FB_App Install_PA,45940,332,68.14,308.37
2024-01-29,App Install,OH,FB_App Install_OH,35098,148,1264.46,7845.14
2024-01-30,Search,NY,FB_Search_NY,7964,264,437.36,1398.9
2024-01-30,Search,TX,FB_Search_TX,35284,113,747.95,3334.75
2024-01-30,Search,FL,FB_Search_FL,36922,264,1825.2,11187.03
2024-01-30,Search,PA,FB_Search_PA,1835,353,223.56,595.24
2024-01-30,Display,CA,FB_Display_CA,48420,61,1814.32,10642.84
2024-01-30,Display,FL,FB_Display_FL,4282,61,1635.7,11850.37
2024-01-30,Display,NC,FB_Display_NC,4007,14,1711.4,10234.38
2024-01-30,Display,MI,FB_Display_MI,24430,467,903.54,5178.06
2024-01-30,Video,NY,FB_Video_NY,23460,103,271.97,1197.09
2024-01-30,Video,NC,FB_Video_NC,9684,366,1466.5,11569.84
2024-01-30,Shopping,CA,FB_Shopping_CA,39715,257,1614.42,9800.09
2024-01-30,Shopping,NY,FB_Shopping_NY,25887,408,749.27,1628.08
2024-01-30,Shopping,PA,FB_Shopping_PA,32989,67,1780.81,8270.3
2024-01-30,Shopping,OH,FB_Shopping_OH,43924,170,74.1,534.28
2024-01-30,Discovery,CA,FB_Discovery_CA,44898,457,709.69,3646.81
2024-01-30,Discovery,TX,FB_Discovery_TX,44366,382,534.73,2178.74
2024-01-30,Discovery,NC,FB_Discovery_NC,43165,488,356.01,2525.19
2024-01-30,App Install,NY,FB_App Install_NY,33220,174,519.74,4064.81
2024-01-30,App Install,TX,FB_App Install_TX,15595,291,1304.47,5765.31
2024-01-30,App Install,FL,FB_App Install_FL,31087,237,1612.46,7560.16
2024-01-30,App Install,OH,FB_App Install_OH,33595,391,1324.08,3463.6
2024-01-30,App Install,MI,FB_App Install_MI,6956,415,1228.2,7018.4
2024-01-31,Search,TX,FB_Search_TX,45005,243,1903.19,7955.45
2024-01-31,Search,FL,FB_Search_FL,15609,442,936.2,5018.86
2024-01-31,Search,NC,FB_Search_NC,44182,123,54.28,224.24
2024-01-31,Display,FL,FB_Display_FL,11758,262,323.88,2040.79
2024-01-31,Display,PA,FB_Display_PA,41032,110,415.71,3151.62
2024-01-31,Video,CA,FB_Video_CA,28162,33,1856.92,13044.5
2024-01-31,Video,OH,FB_Video_OH,33691,12,1084.21,2484.39
2024-01-31,Shopping,TX,FB_Shopping_TX,38916,98,1474.46,4084.7
2024-01-31,Discovery,NY,FB_Discovery_NY,23469,160,933.05,2612.75
2024-01-31,Discovery,PA,FB_Discovery_PA,46973,290,1728.38,10839.09
2024-01-31,Discovery,NC,FB_Discovery_NC,41905,375,616.63,2510.77
2024-01-31,App Install,OH,FB_App Install_OH,24084,297,986.72,5351.81
2024-02-01,Search,NY,FB_Search_NY,28681,423,74.9,197.65
2024-02-01,Search,FL,FB_Search_FL,4709,112,570.61,3830.6
2024-02-01,Search,OH,FB_Search_OH,5065,363,1579.5,5092.31
2024-02-01,Display,FL,FB_Display_FL,43409,297,808.33,4094.62
2024-02-01,Display,GA,FB_Display_GA,26007,208,862.3,5802.16
2024-02-01,Video,CA,FB_Video_CA,49737,138,446.02,3217.19
2024-02-01,Video,FL,FB_Video_FL,42535,370,1433.61,6030.42
2024-02-01,Video,OH,FB_Video_OH,48507,109,623.65,1911.2
2024-02-01,Video,NC,FB_Video_NC,12389,386,1052.0,4484.88
2024-02-01,Shopping,NY,FB_Shopping_NY,39272,443,547.28,2180.03
2024-02-01,Shopping,FL,FB_Shopping_FL,11073,485,679.13,1565.48
2024-02-01,Discovery,TX,FB_Discovery_TX,13050,276,182.94,920.36
2024-02-01,Discovery,PA,FB_Discovery_PA,15496,462,466.04,1860.11
2024-02-01,Discovery,GA,FB_Discovery_GA,41519,281,975.97,5239.02
2024-02-01,App Install,CA,FB_App Install_CA,23675,238,518.68,3036.13
2024-02-01,App Install,TX,FB_App Install_TX,3613,359,1777.04,7620.35
2024-02-01,App Install,IL,FB_App Install_IL,17815,286,1461.75,3140.19
2024-02-02,Search,CA,FB_Search_CA,43698,108,674.61,1682.53
2024-02-02,Search,NY,FB_Search_NY,36256,283,64.29,153.85
2024-02-02,Search,OH,FB_Search_OH,36242,434,1420.35,11160.17
2024-02-02,Display,NY,FB_Display_NY,31095,377,696.84,1759.62
2024-02-02,Display,TX,FB_Display_TX,17509,295,187.36,1298.37
2024-02-02,Display,MI,FB_Display_MI,1386,338,1454.56,3461.01
2024-02-02,Video,NY,FB_Video_NY,5757,193,1859.69,4903.66
2024-02-02,Video,IL,FB_Video_IL,29683,205,820.47,4893.57
2024-02-02,Video,GA,FB_Video_GA,26624,417,1605.09,8465.83
2024-02-02,Video,MI,FB_Video_MI,45386,464,1832.63,12407.09
2024-02-02,Shopping,PA,FB_Shopping_PA,1329,303,1213.48,6337.88
2024-02-02,Discovery,IL,FB_Discovery_IL,15469,325,1677.76,5311.71
2024-02-02,Discovery,PA,FB_Discovery_PA,38178,446,156.06,1015.35
2024-02-02,Discovery,MI,FB_Discovery_MI,45019,44,538.84,1715.94
2024-02-02,App Install,IL,FB_App Install_IL,19686,327,186.13,588.35
2024-02-02,App Install,MI,FB_App Install_MI,38149,196,1625.01,12597.04
2024-02-03,Search,CA,FB_Search_CA,21526,136,1582.04,9924.43
2024-02-03,Search,TX,FB_Search_TX,24559,78,1375.18,5486.12
2024-02-03,Search,GA,FB_Search_GA,43306,320,209.85,773.02
2024-02-03,Display,CA,FB_Display_CA,49073,463,1271.91,8095.12
2024-02-03,Display,GA,FB_Display_GA,3402,292,558.2,4110.55
2024-02-03,Video,CA,FB_Video_CA,26722,124,1788.3,9902.92
2024-02-03,Video,TX,FB_Video_TX,33841,271,226.58,947.83
2024-02-03,Video,FL,FB_Video_FL,16655,444,1929.8,15228.29
2024-02-03,Video,OH,FB_Video_OH,11434,101,1154.4,6227.83
2024-02-03,Video,NC,FB_Video_NC,48972,257,1881.39,4219.06
2024-02-03,Shopping,CA,FB_Shopping_CA,18324,199,506.34,3043.85
2024-02-03,Shopping,OH,FB_Shopping_OH,43501,175,251.29,1962.73
2024-02-03,Shopping,NC,FB_Shopping_NC,49621,144,1178.33,6387.69
2024-02-03,Discovery,FL,FB_Discovery_FL,17487,202,1946.71,6496.96
2024-02-03,Discovery,MI,FB_Discovery_MI,10107,235,372.93,918.35
2024-02-03,App Install,NY,FB_App Install_NY,13249,90,756.33,4767.8
2024-02-03,App Install,TX,FB_App Install_TX,16095,222,1631.79,10315.39
2024-02-03,App Install,PA,FB_App Install_PA,11567,341,1675.06,3575.71
2024-02-03,App Install,OH,FB_App Install_OH,38584,313,364.2,2104.08
2024-02-03,App Install,GA,FB_App Install_GA,38504,85,159.03,564.48
2024-02-03,App Install,NC,FB_App Install_NC,27571,316,1940.03,11302.08
2024-02-04,Search,FL,FB_Search_FL,40749,251,1741.24,5264.47
2024-02-04,Search,NC,FB_Search_NC,44230,271,565.82,3590.17
2024-02-04,Display,TX,FB_Display_TX,26261,77,261.71,841.17
2024-02-04,Display,OH,FB_Display_OH,7311,100,977.94,5563.03
2024-02-04,Display,GA,FB_Display_GA,35827,267,1517.15,3882.59
2024-02-04,Video,NY,FB_Video_NY,45470,342,891.42,4032.87
2024-02-04,Shopping,IL,FB_Shopping_IL,16237,475,1725.15,6382.38
2024-02-04,Shopping,GA,FB_Shopping_GA,47474,390,1589.37,8690.57
2024-02-04,Shopping,NC,FB_Shopping_NC,1471,202,1326.36,8126.11
2024-02-04,Discovery,NY,FB_Discovery_NY,43701,309,544.58,3882.81
2024-02-04,Discovery,IL,FB_Discovery_IL,45604,213,1522.2,6818.47
2024-02-04,Discovery,MI,FB_Discovery_MI,21096,305,721.49,4497.05
2024-02-04,App Install,OH,FB_App Install_OH,15054,270,831.09,3349.83
2024-02-05,Search,CA,FB_Search_CA,42672,12,1618.52,11231.77
2024-02-05,Search,FL,FB_Search_FL,18241,123,773.13,4371.4
2024-02-05,Search,NC,FB_Search_NC,40155,39,1894.15,13110.09
2024-02-05,Display,NY,FB_Display_NY,44049,486,1617.62,6011.16
2024-02-05,Display,TX,FB_Display_TX,40289,271,1055.84,3579.31
2024-02-05,Display,FL,FB_Display_FL,3363,194,516.55,1033.99
2024-02-05,Display,IL,FB_Display_IL,19083,409,828.9,4988.27
2024-02-05,Display,OH,FB_Display_OH,2007,387,1422.06,10686.89
2024-02-05,Video,FL,FB_Video_FL,13748,242,1862.94,10151.99
2024-02-05,Video,IL,FB_Video_IL,27681,269,257.61,627.1
2024-02-05,Video,PA,FB_Video_PA,8668,421,1050.91,3726.69
2024-02-05,Video,NC,FB_Video_NC,30017,203,1148.18,7600.72
2024-02-05,Shopping,IL,FB_Shopping_IL,8619,142,181.73,1054.4
2024-02-05,Shopping,GA,FB_Shopping_GA,21691,221,1913.12,9755.04
2024-02-05,Shopping,NC,FB_Shopping_NC,18258,137,610.21,2681.03
2024-02-05,Discovery,TX,FB_Discovery_TX,21569,191,476.2,2591.63
2024-02-05,Discovery,FL,FB_Discovery_FL,49900,359,1864.0,5854.83
2024-02-05,Discovery,PA,FB_Discovery_PA,16863,456,567.54,1915.59
2024-02-05,App Install,CA,FB_App Install_CA,6143,356,1913.77,9484.63
2024-02-05,App Install,NY,FB_App Install_NY,36486,500,132.41,648.0
2024-02-06,Search,CA,FB_Search_CA,15555,394,1174.5,2730.58
2024-02-06,Search,GA,FB_Search_GA,8888,367,1060.5,4129.49
2024-02-06,Search,NC,FB_Search_NC,45178,117,789.88,2057.24
2024-02-06,Display,NY,FB_Display_NY,18226,131,575.35,4459.6
2024-02-06,Display,FL,FB_Display_FL,28783,117,867.23,5648.43
2024-02-06,Video,PA,FB_Video_PA,49401,86,972.32,2001.49
2024-02-06,Video,GA,FB_Video_GA,42330,274,1091.27,4249.79
2024-02-06,Video,MI,FB_Video_MI,38213,34,826.88,5079.76
2024-02-06,Shopping,CA,FB_Shopping_CA,17665,253,1685.99,4346.18
2024-02-06,Shopping,TX,FB_Shopping_TX,24613,296,1137.11,7800.67
2024-02-06,Discovery,TX,FB_Discovery_TX,22305,354,1045.37,6950.09
2024-02-06,Discovery,IL,FB_Discovery_IL,41217,156,954.32,7386.0
2024-02-06,App Install,TX,FB_App Install_TX,23519,126,661.29,3913.57
2024-02-07,Search,TX,FB_Search_TX,2513,74,1469.16,8774.0
2024-02-07,Search,PA,FB_Search_PA,11938,213,250.87,597.76
2024-02-07,Search,NC,FB_Search_NC,27018,278,1541.74,3853.6
2024-02-07,Search,MI,FB_Search_MI,11176,53,1326.92,9703.56
2024-02-07,Display,NY,FB_Display_NY,19623,236,1271.64,3544.9
2024-02-07,Display,FL,FB_Display_FL,44486,192,1727.72,6826.58
2024-02-07,Display,GA,FB_Display_GA,30153,79,1940.61,12004.09
2024-02-07,Display,NC,FB_Display_NC,40163,243,1280.54,7446.49
2024-02-07,Video,NC,FB_Video_NC,20894,15,50.18,345.86
2024-02-07,Shopping,TX,FB_Shopping_TX,33239,494,1523.17,5784.49
2024-02-07,Shopping,NC,FB_Shopping_NC,37736,233,819.77,2442.59
2024-02-07,Discovery,TX,FB_Discovery_TX,28671,330,517.15,3406.56
2024-02-07,Discovery,OH,FB_Discovery_OH,49688,282,1627.18,7285.56
2024-02-07,Discovery,NC,FB_Discovery_NC,19978,66,1291.94,7372.3
2024-02-07,Discovery,MI,FB_Discovery_MI,41812,261,416.19,880.81
2024-02-07,App Install,CA,FB_App Install_CA,36059,21,412.58,1078.33
2024-02-07,App Install,NY,FB_App Install_NY,47871,234,1467.86,4986.12
2024-02-07,App Install,TX,FB_App Install_TX,33347,121,716.73,2773.36
2024-02-08,Search,CA,FB_Search_CA,26717,46,1109.22,3427.08
2024-02-08,Search,TX,FB_Search_TX,26007,434,74.6,585.43
2024-02-08,Search,OH,FB_Search_OH,3196,111,948.63,6285.58
2024-02-08,Display,IL,FB_Display_IL,37017,276,288.18,1408.42
2024-02-08,Display,PA,FB_Display_PA,24620,464,151.57,909.45
2024-02-08,Display,GA,FB_Display_GA,29453,176,79.38,537.13
2024-02-08,Video,CA,FB_Video_CA,3752,307,1577.78,7654.78
2024-02-08,Video,FL,FB_Video_FL,11334,265,228.23,1303.64
2024-02-08,Video,GA,FB_Video_GA,43242,88,1417.59,9567.03
2024-02-08,Video,NC,FB_Video_NC,16248,172,1964.27,13222.21
2024-02-08,Shopping,TX,FB_Shopping_TX,46170,203,748.43,2101.88
2024-02-08,Shopping,OH,FB_Shopping_OH,46681,260,420.06,1310.5
2024-02-08,Shopping,MI,FB_Shopping_MI,40235,478,1728.09,5118.72
2024-02-08,App Install,FL,FB_App Install_FL,36321,429,805.61,4144.38
2024-02-08,App Install,MI,FB_App Install_MI,35288,347,180.03,1262.19
2024-02-09,Search,CA,FB_Search_CA,3049,113,258.76,815.01
2024-02-09,Search,NY,FB_Search_NY,43057,438,807.77,3989.93
2024-02-09,Search,IL,FB_Search_IL,15465,320,1449.8,3013.43
2024-02-09,Display,OH,FB_Display_OH,41431,146,1081.59,6928.46
2024-02-09,Display,NC,FB_Display_NC,15149,275,239.38,1520.33
2024-02-09,Video,CA,FB_Video_CA,35484,346,535.09,3077.8
2024-02-09,Video,NY,FB_Video_NY,37578,222,1504.91,9928.95
2024-02-09,Video,OH,FB_Video_OH,12822,291,833.04,3353.04
2024-02-09,Video,GA,FB_Video_GA,40316,236,1870.36,13868.58
2024-02-09,Shopping,PA,FB_Shopping_PA,36758,119,781.37,4142.4
2024-02-09,Discovery,CA,FB_Discovery_CA,3271,155,1211.74,6186.72
2024-02-09,Discovery,IL,FB_Discovery_IL,21637,21,1554.47,11907.38
2024-02-09,App Install,CA,FB_App Install_CA,31170,192,354.41,1272.3
2024-02-09,App Install,TX,FB_App Install_TX,17793,425,635.59,3446.75
2024-02-09,App Install,IL,FB_App Install_IL,6059,380,683.15,3344.15
2024-02-09,App Install,MI,FB_App Install_MI,43090,163,122.87,841.7
2024-02-10,Search,GA,FB_Search_GA,15858,392,1322.92,7426.62
2024-02-10,Search,NC,FB_Search_NC,42431,205,155.55,800.5
2024-02-10,Display,FL,FB_Display_FL,45147,384,1994.87,15612.3
2024-02-10,Display,OH,FB_Display_OH,29307,158,1583.42,4573.03
2024-02-10,Video,NY,FB_Video_NY,27117,266,897.26,5551.53
2024-02-10,Video,IL,FB_Video_IL,26907,343,1164.09,6247.7
2024-02-10,Video,GA,FB_Video_GA,18449,407,888.63,5428.12
2024-02-10,Video,MI,FB_Video_MI,28104,226,762.27,2395.77
2024-02-10,Shopping,FL,FB_Shopping_FL,23919,325,1652.09,11261.92
2024-02-10,Shopping,GA,FB_Shopping_GA,45915,201,354.18,2256.47
2024-02-10,Shopping,NC,FB_Shopping_NC,49469,37,523.94,3000.11
2024-02-10,Shopping,MI,FB_Shopping_MI,19853,17,719.38,4910.26
2024-02-10,Discovery,IL,FB_Discovery_IL,36810,277,1513.19,8009.03
2024-02-10,App Install,TX,FB_App Install_TX,4939,155,441.36,2727.22
2024-02-10,App Install,FL,FB_App Install_FL,31471,345,1893.09,4542.64
2024-02-10,App Install,NC,FB_App Install_NC,20168,454,1772.63,7656.26
2024-02-11,Search,PA,FB_Search_PA,14033,266,1935.24,10380.89
2024-02-11,Search,GA,FB_Search_GA,35695,166,700.46,3054.29
2024-02-11,Search,NC,FB_Search_NC,23726,360,736.23,4234.35
2024-02-11,Search,MI,FB_Search_MI,33850,151,1633.19,9398.61
2024-02-11,Display,FL,FB_Display_FL,37368,495,596.38,1735.61
2024-02-11,Display,OH,FB_Display_OH,26048,276,1923.18,10913.46
2024-02-11,Display,NC,FB_Display_NC,16752,303,347.86,2721.39
2024-02-11,Video,TX,FB_Video_TX,10081,307,1105.64,7519.05
2024-02-11,Video,GA,FB_Video_GA,10512,345,1869.41,14025.56
2024-02-11,Shopping,NY,FB_Shopping_NY,21814,439,1765.29,11231.64
2024-02-11,Discovery,CA,FB_Discovery_CA,13316,64,306.51,661.21
2024-02-11,Discovery,OH,FB_Discovery_OH,2709,193,204.98,1369.03
2024-02-11,Discovery,GA,FB_Discovery_GA,40630,250,1438.44,6104.38
2024-02-11,App Install,CA,FB_App Install_CA,13665,125,112.85,743.35
2024-02-11,App Install,NY,FB_App Install_NY,18685,496,855.44,5521.15
2024-02-11,App Install,IL,FB_App Install_IL,29788,453,1253.27,7678.98
